stop_id,stop_name,stop_code,stop_lat,stop_lon,zone_id
KokusaiKogyoBus.YahataZaka.917.10,八幡坂,10,35.831846557312,139.76859125455,KokusaiKogyoBus.YahataZaka.917.10
KokusaiKogyoBus.Angyouryounegishi.879.10,安行領根岸,10,35.847928253206,139.710628943831,KokusaiKogyoBus.Angyouryounegishi.879.10
KokusaiKogyoBus.HokubuKouenYakyuuJou.874.1,北部公園野球場,1,35.8256430559959,139.656107571677,KokusaiKogyoBus.HokubuKouenYakyuuJou.874.1
KokusaiKogyoBus.HokubuKouenYakyuuJou.874.2,北部公園野球場,2,35.8255530011216,139.655949168652,KokusaiKogyoBus.HokubuKouenYakyuuJou.874.2
KokusaiKogyoBus.HokubuKouenYakyuuJou.874.10,北部公園野球場,10,35.825545395352,139.65553470766,KokusaiKogyoBus.HokubuKouenYakyuuJou.874.10
KokusaiKogyoBus.IonMo-ruKitaToda.875.1,イオンモール北戸田,1,35.8256190958299,139.652709423986,KokusaiKogyoBus.IonMo-ruKitaToda.875.1
KokusaiKogyoBus.IonMo-ruKitaToda.875.10,イオンモール北戸田,10,35.8255692165431,139.653761853912,KokusaiKogyoBus.IonMo-ruKitaToda.875.10
KokusaiKogyoBus.UshidaKyou.876.1,牛田橋,1,35.84786700112,139.692241836907,KokusaiKogyoBus.UshidaKyou.876.1
KokusaiKogyoBus.UshidaKyou.876.2,牛田橋,2,35.8478984584262,139.692012905432,KokusaiKogyoBus.UshidaKyou.876.2
KokusaiKogyoBus.YanagasakiChuuou.877.1,柳崎中央,1,35.8527374952879,139.698418414523,KokusaiKogyoBus.YanagasakiChuuou.877.1
NishiTokyoBus.Oshigaito.6870.1,押垣外,1,35.7879510958029,138.92820359904,NishiTokyoBus.Oshigaito.6870.1
KokusaiKogyoBus.Angyouryounegishi.879.11,安行領根岸,11,35.8474063931968,139.710613775349,KokusaiKogyoBus.Angyouryounegishi.879.11
KokusaiKogyoBus.KamiNeJousuiJou.881.10,神根浄水場,10,35.8466059209997,139.718739202588,KokusaiKogyoBus.KamiNeJousuiJou.881.10
KokusaiKogyoBus.YanagasakiSanChoumeNishi.882.1,柳崎三丁目西,1,35.8525595407274,139.697555864847,KokusaiKogyoBus.YanagasakiSanChoumeNishi.882.1
KokusaiKogyoBus.Bijogi.883.1,美女木（バイパス入口）,1,35.8286370807834,139.640126820982,KokusaiKogyoBus.Bijogi.883.1
KokusaiKogyoBus.Bijogi.883.2,美女木（バイパス入口）,2,35.8285774079309,139.640098613992,KokusaiKogyoBus.Bijogi.883.2
KokusaiKogyoBus.ShibaHimuroKouen.885.1,芝氷室公園,1,35.8399598087965,139.688629183681,KokusaiKogyoBus.ShibaHimuroKouen.885.1
KokusaiKogyoBus.NumakageChuuou.888.1,沼影中央,1,35.8393565520041,139.647315445523,KokusaiKogyoBus.NumakageChuuou.888.1
KokusaiKogyoBus.NumakageChuuou.888.2,沼影中央,2,35.8388325252949,139.6474185396,KokusaiKogyoBus.NumakageChuuou.888.2
KokusaiKogyoBus.BesshoRokuChoume.889.1,別所六丁目,1,35.8474752297745,139.647992142102,KokusaiKogyoBus.BesshoRokuChoume.889.1
KokusaiKogyoBus.BesshoRokuChoume.889.2,別所六丁目,2,35.8477171841612,139.648407678553,KokusaiKogyoBus.BesshoRokuChoume.889.2
KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.1,川口駅東口,1,35.8022586863108,139.71813124517,KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.1
KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.2,川口駅東口,2,35.8021610433626,139.718216962337,KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.2
KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.3,川口駅東口,3,35.8020449564567,139.718308105138,KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.3
KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.4,川口駅東口,4,35.8022944931614,139.718264695929,KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.4
KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.5,川口駅東口,5,35.8021935965974,139.718395982275,KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.5
KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.6,川口駅東口,6,35.8020992090748,139.718503398856,KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.6
KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.7,川口駅東口,7,35.8026199803787,139.718377520374,KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.7
KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.8,川口駅東口,8,35.8028120099152,139.718149667353,KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.8
KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.9,川口駅東口,9,35.8029693221606,139.717959789945,KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.9
KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.10,川口駅東口,10,35.802003739349,139.718712803348,KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.10
KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.11,川口駅東口,11,35.8023129860464,139.720077692279,KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.11
KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.12,川口駅東口,12,35.802269580536,139.719794514958,KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.12
KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.14,川口駅東口,14,35.8022044768392,139.719539547928,KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.14
KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.16,川口駅東口,16,35.8028174284919,139.717920736919,KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.16
KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.17,川口駅東口,17,35.8024843491836,139.717902305808,KokusaiKogyoBus.KawaguchiEkiHigashiguchi.901.17
KokusaiKogyoBus.AsahiKankyouSenta-.909.13,朝日環境センター,13,35.8093983563275,139.744766064004,KokusaiKogyoBus.AsahiKankyouSenta-.909.13
KokusaiKogyoBus.MineGo.918.1,峯後,1,35.8343148034298,139.768261321093,KokusaiKogyoBus.MineGo.918.1
KokusaiKogyoBus.HikawaMachi.939.1,氷川町（草加市）,1,35.8267317679834,139.795922042113,KokusaiKogyoBus.HikawaMachi.939.1
KokusaiKogyoBus.SakaeMachiIchiChoume.903.11,栄町一丁目（川口市）,11,35.8027698914702,139.725377787975,KokusaiKogyoBus.SakaeMachiIchiChoume.903.11
KokusaiKogyoBus.RokuKenDouro.902.1,六間道路（川口市）,1,35.8030367033615,139.722213983281,KokusaiKogyoBus.RokuKenDouro.902.1
KokusaiKogyoBus.RokuKenDouro.902.2,六間道路（川口市）,2,35.8030453828229,139.72220964302,KokusaiKogyoBus.RokuKenDouro.902.2
KokusaiKogyoBus.SakaeMachiIchiChoume.903.1,栄町一丁目（川口市）,1,35.8042497520189,139.725097803817,KokusaiKogyoBus.SakaeMachiIchiChoume.903.1
KokusaiKogyoBus.ShingouNoukyou.914.10,新郷農協,10,35.8255384945596,139.761937344917,KokusaiKogyoBus.ShingouNoukyou.914.10
SeibuBus.Takiyamasanchoume.60042.3,滝山三丁目,3,35.7440566666667,139.508105833333,SeibuBus.Takiyamasanchoume.60042.3
KokusaiKogyoBus.SakaeMachiIchiChoume.903.2,栄町一丁目（川口市）,2,35.8027557840606,139.72526278095,KokusaiKogyoBus.SakaeMachiIchiChoume.903.2
KokusaiKogyoBus.SakaeMachiIchiChoume.903.10,栄町一丁目（川口市）,10,35.8036779956386,139.725500353589,KokusaiKogyoBus.SakaeMachiIchiChoume.903.10
KokusaiKogyoBus.Nishinuma.913.10,西沼,10,35.8217996959273,139.75932704134,KokusaiKogyoBus.Nishinuma.913.10
KokusaiKogyoBus.ShingouShisho.915.2,新郷支所,2,35.8271323793569,139.765545914776,KokusaiKogyoBus.ShingouShisho.915.2
KokusaiKogyoBus.ShibaKaIchiChoume.4536.11,芝下一丁目,11,35.8360760000374,139.699858855859,KokusaiKogyoBus.ShibaKaIchiChoume.4536.11
NishiTokyoBus.KamikawaCemetery.2110.10,上川霊園,10,35.7090380408075,139.256052227421,NishiTokyoBus.KamikawaCemetery.2110.10
KokusaiKogyoBus.SoukaEn.925.2,草加園,2,35.8355684282908,139.787200634626,KokusaiKogyoBus.SoukaEn.925.2
KokusaiKogyoBus.Nakanohashi.904.1,中の橋,1,35.8037344887872,139.728320207368,KokusaiKogyoBus.Nakanohashi.904.1
KokusaiKogyoBus.TsukakoshiMachi.945.1,塚越町,1,35.8213697524154,139.707734217647,KokusaiKogyoBus.TsukakoshiMachi.945.1
KokusaiKogyoBus.KawaguchiKougyouSougouByouin.905.0,川口工業総合病院,0,35.8040383516732,139.731205149761,KokusaiKogyoBus.KawaguchiKougyouSougouByouin.905.0
KokusaiKogyoBus.Kaiduka.921.10,貝塚,10,35.8295899004418,139.769831475386,KokusaiKogyoBus.Kaiduka.921.10
KokusaiKogyoBus.AkaiNiChoume.1006.2,赤井二丁目,2,35.8252929837548,139.750332437349,KokusaiKogyoBus.AkaiNiChoume.1006.2
KokusaiKogyoBus.Nishinuma.913.1,西沼,1,35.8217128983623,139.759260861248,KokusaiKogyoBus.Nishinuma.913.1
KokusaiKogyoBus.SuehiroIchiChoume.906.10,末広一丁目,10,35.8036098589727,139.733489044422,KokusaiKogyoBus.SuehiroIchiChoume.906.10
KokusaiKogyoBus.KawaguchiKougyouSougouByouin.905.1,川口工業総合病院,1,35.8035446881921,139.730741884462,KokusaiKogyoBus.KawaguchiKougyouSougouByouin.905.1
KokusaiKogyoBus.SuehiroIchiChoume.906.2,末広一丁目,2,35.8035230618761,139.733440223963,KokusaiKogyoBus.SuehiroIchiChoume.906.2
KokusaiKogyoBus.ShingouNoukyou.914.3,新郷農協,3,35.8255482568334,139.761853801265,KokusaiKogyoBus.ShingouNoukyou.914.3
KokusaiKogyoBus.KawaguchiKougyouSougouByouin.905.2,川口工業総合病院,2,35.8034253458021,139.730809157897,KokusaiKogyoBus.KawaguchiKougyouSougouByouin.905.2
KokusaiKogyoBus.Yokomichi.923.1,横道,1,35.8337139910344,139.777472803138,KokusaiKogyoBus.Yokomichi.923.1
KokusaiKogyoBus.SuehiroIchiChoume.906.1,末広一丁目,1,35.8036152837091,139.733489044202,KokusaiKogyoBus.SuehiroIchiChoume.906.1
KokusaiKogyoBus.Hasunuma.912.2,蓮沼,2,35.8202481789099,139.757752802244,KokusaiKogyoBus.Hasunuma.912.2
KokusaiKogyoBus.ShingouShisho.915.10,新郷支所,10,35.8270965766821,139.765567615777,KokusaiKogyoBus.ShingouShisho.915.10
KokusaiKogyoBus.AsahiSanChoume.908.4,朝日三丁目,4,35.8092951892219,139.741159603525,KokusaiKogyoBus.AsahiSanChoume.908.4
KokusaiKogyoBus.ChuuouDouro.920.2,中央道路,2,35.799318615059,139.723180848818,KokusaiKogyoBus.ChuuouDouro.920.2
KokusaiKogyoBus.AsahiIchiChoume.907.1,朝日一丁目,1,35.8062735147712,139.737583640831,KokusaiKogyoBus.AsahiIchiChoume.907.1
KokusaiKogyoBus.AsahiIchiChoume.907.2,朝日一丁目,2,35.8067943134757,139.738475471071,KokusaiKogyoBus.AsahiIchiChoume.907.2
KokusaiKogyoBus.ShingouNoukyou.914.2,新郷農協,2,35.8256133847832,139.763008214507,KokusaiKogyoBus.ShingouNoukyou.914.2
NishiTokyoBus.Izumicho.2210.1,泉町,1,35.6750177420365,139.300971452333,NishiTokyoBus.Izumicho.2210.1
KokusaiKogyoBus.AsahiSanChoume.908.1,朝日三丁目,1,35.8086062480518,139.741172651208,KokusaiKogyoBus.AsahiSanChoume.908.1
KokusaiKogyoBus.AsahiSanChoume.908.2,朝日三丁目,2,35.8084760507559,139.741038119302,KokusaiKogyoBus.AsahiSanChoume.908.2
KokusaiKogyoBus.AsahiSanChoume.908.10,朝日三丁目,10,35.809444911274,139.74113464297,KokusaiKogyoBus.AsahiSanChoume.908.10
KokusaiKogyoBus.AsahiKankyouSenta-.909.1,朝日環境センター,1,35.8106297609981,139.744376507165,KokusaiKogyoBus.AsahiKankyouSenta-.909.1
KokusaiKogyoBus.Hanaguri.926.1,花栗,1,35.8332576359581,139.79258872619,KokusaiKogyoBus.Hanaguri.926.1
KokusaiKogyoBus.AsahiKankyouSenta-.909.2,朝日環境センター,2,35.8110474837564,139.745047006206,KokusaiKogyoBus.AsahiKankyouSenta-.909.2
KokusaiKogyoBus.AsahiKankyouSenta-.909.12,朝日環境センター,12,35.8109628431427,139.744500181063,KokusaiKogyoBus.AsahiKankyouSenta-.909.12
KokusaiKogyoBus.Hasunuma.912.1,蓮沼,1,35.8209371383478,139.758417865368,KokusaiKogyoBus.Hasunuma.912.1
KokusaiKogyoBus.Miyawaki.916.1,宮脇,1,35.8292209841201,139.768560981915,KokusaiKogyoBus.Miyawaki.916.1
KokusaiKogyoBus.Hachimangi.910.1,八幡木,1,35.813195814162,139.750051919463,KokusaiKogyoBus.Hachimangi.910.1
KokusaiKogyoBus.SoukaEkiNishiguchi.931.2,草加駅西口,2,35.8282682452221,139.803034006312,KokusaiKogyoBus.SoukaEkiNishiguchi.931.2
KokusaiKogyoBus.Mine.922.11,峯（川口市）,11,35.8313280683628,139.772887785897,KokusaiKogyoBus.Mine.922.11
SeibuBus.Takiyamasanchoume.60042.5,滝山三丁目,5,35.7440566666667,139.508105833333,SeibuBus.Takiyamasanchoume.60042.5
KokusaiKogyoBus.Hachimangi.910.2,八幡木,2,35.8141072127763,139.751644629197,KokusaiKogyoBus.Hachimangi.910.2
KokusaiKogyoBus.Edobukuro.911.1,江戸袋,1,35.8170203772877,139.754654238053,KokusaiKogyoBus.Edobukuro.911.1
KokusaiKogyoBus.Takahata.932.2,高畑,2,35.817595515746,139.758974594472,KokusaiKogyoBus.Takahata.932.2
KokusaiKogyoBus.YahataZaka.917.1,八幡坂,1,35.8318736814907,139.768609698062,KokusaiKogyoBus.YahataZaka.917.1
KokusaiKogyoBus.Edobukuro.911.2,江戸袋,2,35.817627958079,139.755037210381,KokusaiKogyoBus.Edobukuro.911.2
KokusaiKogyoBus.Nishinuma.913.2,西沼,2,35.8232210044787,139.760352287185,KokusaiKogyoBus.Nishinuma.913.2
KokusaiKogyoBus.YahataZaka.917.2,八幡坂,2,35.8317434876441,139.768603193491,KokusaiKogyoBus.YahataZaka.917.2
KokusaiKogyoBus.MineHachimanguu.919.10,峯八幡宮,10,35.8357577776903,139.768054031752,KokusaiKogyoBus.MineHachimanguu.919.10
KokusaiKogyoBus.SoukaJinja.940.2,草加神社,2,35.8274696193937,139.799156329654,KokusaiKogyoBus.SoukaJinja.940.2
KokusaiKogyoBus.ShingouNoukyou.914.1,新郷農協,1,35.8255103063711,139.762695745221,KokusaiKogyoBus.ShingouNoukyou.914.1
KokusaiKogyoBus.KamiaokiGoChoume.973.11,上青木五丁目,11,35.8333891876764,139.722216006622,KokusaiKogyoBus.KamiaokiGoChoume.973.11
KokusaiKogyoBus.ShingouShisho.915.1,新郷支所,1,35.8270238764124,139.765241040553,KokusaiKogyoBus.ShingouShisho.915.1
KokusaiKogyoBus.Kaiduka.921.1,貝塚,1,35.8295519251523,139.769752273584,KokusaiKogyoBus.Kaiduka.921.1
KokusaiKogyoBus.Kaiduka.921.2,貝塚,2,35.8295953253536,139.769837985029,KokusaiKogyoBus.Kaiduka.921.2
KokusaiKogyoBus.Kaiduka.921.11,貝塚,11,35.8295573500933,139.769759868205,KokusaiKogyoBus.Kaiduka.921.11
NishiTokyoBus.Kagesawa.2040.10,影沢,10,35.6970535162608,139.273495775043,NishiTokyoBus.Kagesawa.2040.10
KokusaiKogyoBus.Koyama.924.1,小山,1,35.8355845613773,139.781968873185,KokusaiKogyoBus.Koyama.924.1
KokusaiKogyoBus.SoukaEkiNishiguchi.931.3,草加駅西口,3,35.8287304271463,139.802825671853,KokusaiKogyoBus.SoukaEkiNishiguchi.931.3
KokusaiKogyoBus.Mine.922.1,峯（川口市）,1,35.8313204735857,139.772882361319,KokusaiKogyoBus.Mine.922.1
KokusaiKogyoBus.Mine.922.2,峯（川口市）,2,35.8311414466095,139.772486351868,KokusaiKogyoBus.Mine.922.2
KokusaiKogyoBus.Mine.922.10,峯（川口市）,10,35.8311414465217,139.772483096936,KokusaiKogyoBus.Mine.922.10
KokusaiKogyoBus.Yokomichi.923.2,横道,2,35.8336586652782,139.777715840314,KokusaiKogyoBus.Yokomichi.923.2
KokusaiKogyoBus.Yokomichi.923.3,横道,3,35.8344289742062,139.777581271797,KokusaiKogyoBus.Yokomichi.923.3
KokusaiKogyoBus.Yokomichi.923.10,横道,10,35.8336564952374,139.777710415515,KokusaiKogyoBus.Yokomichi.923.10
KokusaiKogyoBus.Koyama.924.2,小山,2,35.8355390055614,139.782412630774,KokusaiKogyoBus.Koyama.924.2
KokusaiKogyoBus.SoukaEn.925.1,草加園,1,35.8353134791466,139.78769973458,KokusaiKogyoBus.SoukaEn.925.1
KokusaiKogyoBus.Hanaguri.926.2,花栗,2,35.833349848222,139.792282758822,KokusaiKogyoBus.Hanaguri.926.2
KokusaiKogyoBus.Nishimachi.927.1,西町（草加市）,1,35.832791173525,139.794994139981,KokusaiKogyoBus.Nishimachi.927.1
KokusaiKogyoBus.Nishimachi.927.2,西町（草加市）,2,35.832818290445,139.794743509107,KokusaiKogyoBus.Nishimachi.927.2
KokusaiKogyoBus.Tokuhompuraza.928.1,トクホンプラザ,1,35.8319613123632,139.799571693259,KokusaiKogyoBus.Tokuhompuraza.928.1
KokusaiKogyoBus.Tokuhompuraza.928.2,トクホンプラザ,2,35.8315164818114,139.799491423032,KokusaiKogyoBus.Tokuhompuraza.928.2
KokusaiKogyoBus.NishiHikawa.929.1,西氷川,1,35.8300951979143,139.79938189814,KokusaiKogyoBus.NishiHikawa.929.1
KokusaiKogyoBus.NishiHikawa.929.2,西氷川,2,35.8299758523958,139.799333079014,KokusaiKogyoBus.NishiHikawa.929.2
KokusaiKogyoBus.EkiIriguchi.930.1,駅入口（草加駅）,1,35.8285383148652,139.799986293873,KokusaiKogyoBus.EkiIriguchi.930.1
KokusaiKogyoBus.EkiIriguchi.930.2,駅入口（草加駅）,2,35.8285220398363,139.799955915169,KokusaiKogyoBus.EkiIriguchi.930.2
KokusaiKogyoBus.SoukaEkiNishiguchi.931.1,草加駅西口,1,35.8284808954177,139.803053527254,KokusaiKogyoBus.SoukaEkiNishiguchi.931.1
KokusaiKogyoBus.SoukaEkiNishiguchi.931.10,草加駅西口,10,35.8287228354135,139.802933084922,KokusaiKogyoBus.SoukaEkiNishiguchi.931.10
KokusaiKogyoBus.SoukaEkiNishiguchi.931.99,草加駅西口,99,35.8287228359112,139.802951529537,KokusaiKogyoBus.SoukaEkiNishiguchi.931.99
KokusaiKogyoBus.NokataNiChoume.590.1,野方二丁目,1,35.7123169966152,139.653833698449,KokusaiKogyoBus.NokataNiChoume.590.1
KokusaiKogyoBus.Haematsu.935.1,榛松（はいまつ/はえまつ）,1,35.8220007535124,139.772028862963,KokusaiKogyoBus.Haematsu.935.1
KokusaiKogyoBus.Haematsu.935.2,榛松（はいまつ/はえまつ）,2,35.8223154186699,139.7731583116,KokusaiKogyoBus.Haematsu.935.2
KokusaiKogyoBus.Haematsu.935.10,榛松（はいまつ/はえまつ）,10,35.8220094337048,139.772051647134,KokusaiKogyoBus.Haematsu.935.10
KokusaiKogyoBus.MinamiYamanashi.936.1,南山梨,1,35.8245396434833,139.776233047023,KokusaiKogyoBus.MinamiYamanashi.936.1
KokusaiKogyoBus.Shimbori.937.1,新堀（川口市・にいぼり/にいほり）,1,35.8263462768889,139.783508831738,KokusaiKogyoBus.Shimbori.937.1
KokusaiKogyoBus.TsukakoshiMachi.945.10,塚越町,10,35.821369752065,139.707721197919,KokusaiKogyoBus.TsukakoshiMachi.945.10
KokusaiKogyoBus.Hosono.957.1,細野,1,35.8588646973048,139.676887877644,KokusaiKogyoBus.Hosono.957.1
KokusaiKogyoBus.MaekawaNiChoume.986.11,前川二丁目,11,35.8381942472317,139.715840484999,KokusaiKogyoBus.MaekawaNiChoume.986.11
KokusaiKogyoBus.ShibaMinamiKouminkan.948.3,芝南公民館,3,35.8314411951199,139.703186669233,KokusaiKogyoBus.ShibaMinamiKouminkan.948.3
KokusaiKogyoBus.AkaiTahata.1104.2,赤井田畑,2,35.8325025233549,139.752748388931,KokusaiKogyoBus.AkaiTahata.1104.2
KokusaiKogyoBus.TsukakoshiMachi.945.11,塚越町,11,35.8221888791963,139.707422795936,KokusaiKogyoBus.TsukakoshiMachi.945.11
KokusaiKogyoBus.TsukakoshiShougakkouIriguchi.946.1,塚越小学校入口,1,35.8238868033629,139.70674461625,KokusaiKogyoBus.TsukakoshiShougakkouIriguchi.946.1
KokusaiKogyoBus.Angyouhara.1015.1,安行原,1,35.844751993166,139.768157823786,KokusaiKogyoBus.Angyouhara.1015.1
KokusaiKogyoBus.TsukakoshiShougakkouIriguchi.946.2,塚越小学校入口,2,35.8232792385206,139.706952956537,KokusaiKogyoBus.TsukakoshiShougakkouIriguchi.946.2
KokusaiKogyoBus.TsukakoshiShougakkouIriguchi.946.10,塚越小学校入口,10,35.8238868032169,139.706739191364,KokusaiKogyoBus.TsukakoshiShougakkouIriguchi.946.10
KokusaiKogyoBus.OotaKuboYonChoume.958.2,太田窪四丁目,2,35.85688135595,139.674734278422,KokusaiKogyoBus.OotaKuboYonChoume.958.2
KantoBus.OgikubokoudanApa-to.1141.1,荻窪公団アパート,1,35.70506929672578,139.62314006633912,KantoBus.OgikubokoudanApa-to.1141.1
KokusaiKogyoBus.TsukakoshiShougakkouIriguchi.946.11,塚越小学校入口,11,35.8232466909213,139.706983337222,KokusaiKogyoBus.TsukakoshiShougakkouIriguchi.946.11
KantoBus.Egotayonchoume.4515.1,江古田四丁目,1,35.72386704887234,139.66221259384628,KantoBus.Egotayonchoume.4515.1
KokusaiKogyoBus.KawaguchiKougyouKoukouIriguchi.947.1,川口工業高校入口,1,35.8275104884942,139.705310129261,KokusaiKogyoBus.KawaguchiKougyouKoukouIriguchi.947.1
KokusaiKogyoBus.KawaguchiKougyouKoukouIriguchi.947.2,川口工業高校入口,2,35.8264581021854,139.705774542237,KokusaiKogyoBus.KawaguchiKougyouKoukouIriguchi.947.2
KokusaiKogyoBus.SangyouDouro.950.1,産業道路,1,35.8372530845001,139.696765537924,KokusaiKogyoBus.SangyouDouro.950.1
KokusaiKogyoBus.ShiyakushoHigashiguchi.967.13,市役所東口（川口市）,13,35.8074080593954,139.726058965638,KokusaiKogyoBus.ShiyakushoHigashiguchi.967.13
KokusaiKogyoBus.NiJuuSanYaSakashita.955.2,二十三夜坂下,2,35.8474697768234,139.687276997206,KokusaiKogyoBus.NiJuuSanYaSakashita.955.2
KokusaiKogyoBus.ShibaMinamiKouminkan.948.1,芝南公民館,1,35.8312697319079,139.70164275354,KokusaiKogyoBus.ShibaMinamiKouminkan.948.1
KokusaiKogyoBus.SangyouDouro.950.3,産業道路,3,35.8378444130789,139.697967668722,KokusaiKogyoBus.SangyouDouro.950.3
KokusaiKogyoBus.SangyouDouro.950.4,産業道路,4,35.8372476632389,139.696894650438,KokusaiKogyoBus.SangyouDouro.950.4
KokusaiKogyoBus.SangyouDouro.950.11,産業道路,11,35.8371511196991,139.697517431301,KokusaiKogyoBus.SangyouDouro.950.11
KokusaiKogyoBus.TanidaShougakkou.956.1,谷田小学校,1,35.8560569071529,139.678860480232,KokusaiKogyoBus.TanidaShougakkou.956.1
KokusaiKogyoBus.SangyouDouro.950.10,産業道路,10,35.8371912669213,139.697672581419,KokusaiKogyoBus.SangyouDouro.950.10
KokusaiKogyoBus.NiJuuSanYaSakashita.955.1,二十三夜坂下,1,35.848044790622,139.68697209526,KokusaiKogyoBus.NiJuuSanYaSakashita.955.1
KokusaiKogyoBus.ShoubouKyokuIriguchi.949.1,消防局入口,1,35.8352676899285,139.6989507627,KokusaiKogyoBus.ShoubouKyokuIriguchi.949.1
KokusaiKogyoBus.NiJuuSanYaSakashita.955.10,二十三夜坂下,10,35.8479851187317,139.686979692523,KokusaiKogyoBus.NiJuuSanYaSakashita.955.10
KantoBus.Nishitoyamakouenyakyuujou.4415.1,西戸山公園野球場,1,35.707116474446686,139.70004425038127,KantoBus.Nishitoyamakouenyakyuujou.4415.1
KokusaiKogyoBus.ShoubouKyokuIriguchi.949.2,消防局入口,2,35.8350073106585,139.699250226992,KokusaiKogyoBus.ShoubouKyokuIriguchi.949.2
NishiTokyoBus.BypassOya.280.1,バイパス大谷,1,35.6732594012615,139.353389124504,NishiTokyoBus.BypassOya.280.1
KokusaiKogyoBus.SangyouDouro.950.2,産業道路,2,35.8371337638144,139.697638949458,KokusaiKogyoBus.SangyouDouro.950.2
KokusaiKogyoBus.AriakeKyou.1001.2,有明橋,2,35.8149206306572,139.74078180311,KokusaiKogyoBus.AriakeKyou.1001.2
KantoBus.Kyuuden.5149.2,給田,2,35.667445807543324,139.5940316355097,KantoBus.Kyuuden.5149.2
KokusaiKogyoBus.TanidaShougakkou.956.2,谷田小学校,2,35.8564821984671,139.678564264183,KokusaiKogyoBus.TanidaShougakkou.956.2
KokusaiKogyoBus.Hosono.957.2,細野,2,35.8591630457703,139.676441939896,KokusaiKogyoBus.Hosono.957.2
KokusaiKogyoBus.Hosono.957.3,細野,3,35.8580672609723,139.676881400164,KokusaiKogyoBus.Hosono.957.3
KokusaiKogyoBus.Hosono.957.4,細野,4,35.8580564100116,139.676826066767,KokusaiKogyoBus.Hosono.957.4
KokusaiKogyoBus.OotaKuboYonChoume.958.1,太田窪四丁目,1,35.8571884118195,139.675322323601,KokusaiKogyoBus.OotaKuboYonChoume.958.1
KokusaiKogyoBus.Yanagibashi.959.1,柳橋,1,35.8558364875225,139.672344116055,KokusaiKogyoBus.Yanagibashi.959.1
KokusaiKogyoBus.Yanagibashi.959.2,柳橋,2,35.8557735557121,139.672162927417,KokusaiKogyoBus.Yanagibashi.959.2
KokusaiKogyoBus.UrawaKeibaJou.960.1,浦和競馬場,1,35.8550096596455,139.668696456256,KokusaiKogyoBus.UrawaKeibaJou.960.1
KokusaiKogyoBus.UrawaKeibaJou.960.2,浦和競馬場,2,35.8549532399415,139.668605320461,KokusaiKogyoBus.UrawaKeibaJou.960.2
KantoBus.Zenjouinmae.1427.3,禅定院前,3,35.737885222391256,139.6054915982983,KantoBus.Zenjouinmae.1427.3
KokusaiKogyoBus.MinamiurawaIchiChoume.961.1,南浦和一丁目,1,35.8529135484864,139.668947171074,KokusaiKogyoBus.MinamiurawaIchiChoume.961.1
KokusaiKogyoBus.OoyaJou.962.1,大谷場,1,35.8517147134317,139.670120080095,KokusaiKogyoBus.OoyaJou.962.1
KokusaiKogyoBus.Mukaihara.963.1,向原（南浦和）,1,35.8501969079951,139.671444898873,KokusaiKogyoBus.Mukaihara.963.1
KokusaiKogyoBus.Mukaihara.963.11,向原（南浦和）,11,35.8496370863221,139.671856127958,KokusaiKogyoBus.Mukaihara.963.11
KokusaiKogyoBus.SakaeMachiNiChoume.966.1,栄町二丁目（川口市）,1,35.8023130783899,139.723509475544,KokusaiKogyoBus.SakaeMachiNiChoume.966.1
NishiTokyoBus.Tamoto.6723.1,田元,1,35.7570655534201,138.946566273993,NishiTokyoBus.Tamoto.6723.1
KokusaiKogyoBus.ShiyakushoHigashiguchi.967.2,市役所東口（川口市）,2,35.807802963848,139.725451362322,KokusaiKogyoBus.ShiyakushoHigashiguchi.967.2
